movieId,title,genres,movieId,imdbId
1536,Tender Mercies (1983),Drama|Romance|Western,2070,tt0086423
1537,And the Band Played On (1993),Drama,2071,tt0106273
1538,"'burbs, The (1989)",Comedy,2072,tt0096734
1539,Fandango (1985),Comedy,2073,tt0089126
1540,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,2074,tt0071910
1541,Mephisto (1981),Drama|War,2075,tt0082736
1542,Blue Velvet (1986),Drama|Mystery|Thriller,2076,tt0090756
1543,"Journey of Natty Gann, The (1985)",Adventure|Children,2077,tt0089385
1544,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,2078,tt0061852
1545,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,2080,tt0048280
1546,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,2081,tt0097757
1547,"Mighty Ducks, The (1992)",Children|Comedy,2082,tt0104868
1548,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,2083,tt0104940
1549,Newsies (1992),Children|Musical,2084,tt0104990
1550,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,2085,tt0055254
1551,Peter Pan (1953),Animation|Children|Fantasy|Musical,2087,tt0046183
1552,Popeye (1980),Adventure|Comedy|Musical,2088,tt0081353
1553,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,2089,tt0100477
1554,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,2090,tt0076618
1555,Return from Witch Mountain (1978),Children|Sci-Fi,2091,tt0078158
1556,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,2092,tt0107952
1557,Return to Oz (1985),Adventure|Children|Fantasy,2093,tt0089908
1558,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,2094,tt0102803
1559,"Shaggy D.A., The (1976)",Children|Comedy,2095,tt0075200
1560,Sleeping Beauty (1959),Animation|Children|Musical,2096,tt0053285
1561,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,2097,tt0086336
1562,Son of Flubber (1963),Children|Comedy,2098,tt0057518
1563,Song of the South (1946),Adventure|Animation|Children|Musical,2099,tt0038969
1564,Splash (1984),Comedy|Fantasy|Romance,2100,tt0088161
1565,Steamboat Willie (1928),Animation|Children|Comedy|Musical,2102,tt0019422
1566,Tall Tale (1995),Adventure|Children|Fantasy|Western,2103,tt0111359
1567,Tex (1982),Drama,2104,tt0084783
1568,Tron (1982),Action|Adventure|Sci-Fi,2105,tt0084827
1569,Swing Kids (1993),Drama|War,2106,tt0108265
1570,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,2107,tt0120694
1571,L.A. Story (1991),Comedy|Romance,2108,tt0102250
1572,"Jerk, The (1979)",Comedy,2109,tt0079367
1573,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,2110,tt0083798
1574,"Man with Two Brains, The (1983)",Comedy,2111,tt0085894
1575,Grand Canyon (1991),Crime|Drama,2112,tt0101969
1576,"Outsiders, The (1983)",Drama,2114,tt0086066
1577,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,2115,tt0087469
1578,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,2116,tt0077869
1579,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,2117,tt0087803
1580,"Dead Zone, The (1983)",Thriller,2118,tt0085407
1581,Maximum Overdrive (1986),Horror,2119,tt0091499
1582,Needful Things (1993),Drama|Horror,2120,tt0107665
1583,Cujo (1983),Horror|Thriller,2121,tt0085382
1584,Children of the Corn (1984),Horror|Thriller,2122,tt0087050
1585,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,2123,tt0096787
1586,"Addams Family, The (1991)",Children|Comedy|Fantasy,2124,tt0101272
1587,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,2125,tt0120631
1588,Snake Eyes (1998),Action|Crime|Mystery|Thriller,2126,tt0120832
1589,Atlantic City (1980),Crime|Drama|Romance,2130,tt0080388
1590,Autumn Sonata (Höstsonaten) (1978),Drama,2131,tt0077711
1591,Who's Afraid of Virginia Woolf? (1966),Drama,2132,tt0061184
1592,Adventures in Babysitting (1987),Adventure|Comedy,2133,tt0092513
1593,Weird Science (1985),Comedy|Fantasy|Sci-Fi,2134,tt0090305
1594,Doctor Dolittle (1967),Adventure|Children|Musical,2135,tt0061584
1595,"Nutty Professor, The (1963)",Comedy|Sci-Fi,2136,tt0057372
1596,Charlotte's Web (1973),Animation|Children,2137,tt0070016
1597,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,2138,tt0078480
1598,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,2139,tt0084649
1599,"Dark Crystal, The (1982)",Adventure|Fantasy,2140,tt0083791
1600,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,2141,tt0090633
1601,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,2142,tt0101329
1602,Legend (1985),Adventure|Fantasy|Romance,2143,tt0089469
1603,Sixteen Candles (1984),Comedy|Romance,2144,tt0088128
1604,Pretty in Pink (1986),Comedy|Drama|Romance,2145,tt0091790
1605,St. Elmo's Fire (1985),Drama|Romance,2146,tt0090060
1606,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,2147,tt0090848
1607,House (1986),Comedy|Fantasy|Horror,2148,tt0091223
1608,House II: The Second Story (1987),Comedy|Fantasy|Horror,2149,tt0093220
1609,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,2150,tt0080801
1610,"Gods Must Be Crazy II, The (1989)",Comedy,2151,tt0097443
1611,Air Bud: Golden Receiver (1998),Children|Comedy,2152,tt0140796
1612,"Avengers, The (1998)",Action|Adventure,2153,tt0118661
1613,How Stella Got Her Groove Back (1998),Drama|Romance,2154,tt0120703
1614,"Slums of Beverly Hills, The (1998)",Comedy|Drama,2155,tt0120831
1615,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance,2156,tt0133413
1616,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,2159,tt0099763
1617,Rosemary's Baby (1968),Drama|Horror|Thriller,2160,tt0063522
1618,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,2161,tt0088323
1619,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,2162,tt0100240
1620,Attack of the Killer Tomatoes! (1978),Comedy|Horror,2163,tt0080391
1621,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,2164,tt0094077
1622,Your Friends and Neighbors (1998),Comedy|Drama,2165,tt0119517
1623,Return to Paradise (1998),Crime|Drama|Romance|Thriller,2166,tt0124595
1624,Blade (1998),Action|Horror|Thriller,2167,tt0120611
1625,Dead Man on Campus (1998),Comedy,2169,tt0118301
1626,Wrongfully Accused (1998),Action|Comedy,2170,tt0120901
1627,Next Stop Wonderland (1998),Comedy|Drama|Romance,2171,tt0119778
1628,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,2172,tt0120692
1629,Beetlejuice (1988),Comedy|Fantasy,2174,tt0094721
1630,Déjà Vu (1997),Drama|Romance,2175,tt0119033
1631,Rope (1948),Crime|Drama|Thriller,2176,tt0040746
1632,Family Plot (1976),Comedy|Thriller,2177,tt0074512
1633,Frenzy (1972),Thriller,2178,tt0068611
1634,Topaz (1969),Thriller,2179,tt0065112
1635,Torn Curtain (1966),Thriller,2180,tt0061107
1636,Marnie (1964),Drama|Mystery|Romance|Thriller,2181,tt0058329
1637,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,2182,tt0051207
1638,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,2183,tt0049470
1639,"Trouble with Harry, The (1955)",Comedy|Mystery,2184,tt0048750
1640,I Confess (1953),Thriller,2185,tt0045897
1641,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,2186,tt0044079
1642,Stage Fright (1950),Mystery|Romance|Thriller,2187,tt0042994
1643,54 (1998),Drama,2188,tt0120577
1644,Why Do Fools Fall In Love? (1998),Drama,2190,tt0123324
1645,Willow (1988),Action|Adventure|Fantasy,2193,tt0096446
1646,"Untouchables, The (1987)",Action|Crime|Drama,2194,tt0094226
1647,Dirty Work (1998),Comedy,2195,tt0120654
1648,Knock Off (1998),Action,2196,tt0120724
1649,"Paradine Case, The (1947)",Drama,2201,tt0039694
1650,Lifeboat (1944),Drama|War,2202,tt0037017
1651,Shadow of a Doubt (1943),Crime|Drama|Thriller,2203,tt0036342
1652,Saboteur (1942),Mystery|Thriller,2204,tt0035279
1653,Mr. & Mrs. Smith (1941),Comedy|Romance,2205,tt0033922
1654,Suspicion (1941),Film-Noir|Mystery|Thriller,2206,tt0034248
1655,Jamaica Inn (1939),Drama,2207,tt0031505
1656,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,2208,tt0030341
1657,Sabotage (1936),Thriller,2210,tt0028212
1658,Secret Agent (1936),Thriller,2211,tt0028231
1659,"Man Who Knew Too Much, The (1934)",Drama|Thriller,2212,tt0025452
1660,"Ring, The (1927)",Drama,2226,tt0018328
1661,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,2227,tt0017075
1662,Rounders (1998),Drama,2231,tt0128442
1663,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,2232,tt0123755
1664,Simon Birch (1998),Drama,2236,tt0124879
1665,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,2239,tt0073817
1666,My Bodyguard (1980),Drama,2240,tt0081207
1667,Class (1983),Comedy,2241,tt0085346
1668,Broadcast News (1987),Comedy|Drama|Romance,2243,tt0092699
1669,"Allnighter, The (1987)",Comedy|Romance,2244,tt0092537
1670,Working Girl (1988),Comedy|Drama|Romance,2245,tt0096463
1671,Married to the Mob (1988),Comedy,2247,tt0095593
1672,Say Anything... (1989),Comedy|Drama|Romance,2248,tt0098258
1673,My Blue Heaven (1990),Comedy,2249,tt0100212
1674,Hero (1992),Comedy|Drama,2252,tt0104412
1675,Toys (1992),Comedy|Fantasy,2253,tt0105629
1676,Young Doctors in Love (1982),Comedy,2255,tt0084938
1677,Parasite (1982),Horror|Sci-Fi,2256,tt0084472
1678,No Small Affair (1984),Comedy|Romance,2257,tt0087810
1679,Blame It on Rio (1984),Comedy|Romance,2259,tt0086973
1680,Wisdom (1986),Crime|Drama,2260,tt0092225
1681,One Crazy Summer (1986),Comedy,2261,tt0091680
1682,About Last Night... (1986),Comedy|Drama|Romance,2262,tt0090583
1683,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,2263,tt0096073
1684,We're No Angels (1989),Comedy|Crime,2264,tt0098625
1685,Nothing But Trouble (1991),Adventure|Comedy,2265,tt0102558
1686,"Butcher's Wife, The (1991)",Comedy|Romance,2266,tt0101523
1687,Mortal Thoughts (1991),Mystery|Thriller,2267,tt0102469
1688,"Few Good Men, A (1992)",Crime|Drama|Thriller,2268,tt0104257
1689,Indecent Proposal (1993),Drama|Romance,2269,tt0107211
1690,Permanent Midnight (1998),Drama,2271,tt0120788
1691,One True Thing (1998),Drama,2272,tt0120776
1692,Rush Hour (1998),Action|Comedy|Crime|Thriller,2273,tt0120812
1693,Six-String Samurai (1998),Action|Adventure|Sci-Fi,2275,tt0118736
1694,Ronin (1998),Action|Crime|Thriller,2278,tt0122690
1695,Urban Legend (1998),Horror|Thriller,2279,tt0146336
1696,Clay Pigeons (1998),Crime,2280,tt0118863
1697,Monument Ave. (1998),Action|Crime|Drama,2281,tt0119802
1698,Pecker (1998),Comedy|Drama,2282,tt0126604
1699,"Sheltering Sky, The (1990)",Drama,2283,tt0100594
1700,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,2286,tt0080731
1701,Them! (1954),Horror|Sci-Fi|Thriller,2287,tt0047573
1702,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,2288,tt0084787
1703,"Player, The (1992)",Comedy|Crime|Drama,2289,tt0105151
1704,Stardust Memories (1980),Comedy|Drama,2290,tt0081554
1705,Edward Scissorhands (1990),Drama|Fantasy|Romance,2291,tt0099487
1706,Overnight Delivery (1998),Comedy|Romance,2292,tt0117276
1707,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,2294,tt0120587
1708,"Impostors, The (1998)",Comedy,2295,tt0120823
1709,"Night at the Roxbury, A (1998)",Comedy,2296,tt0120770
1710,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,2297,tt0120889
1711,Strangeland (1998),Thriller,2298,tt0124102
1712,"Producers, The (1968)",Comedy,2300,tt0063462
1713,History of the World: Part I (1981),Comedy|Musical,2301,tt0082517
1714,My Cousin Vinny (1992),Comedy,2302,tt0104952
1715,Nashville (1975),Drama|Musical,2303,tt0073440
1716,Love Is the Devil (1998),Drama,2304,tt0119577
1717,Holy Man (1998),Comedy,2306,tt0120701
1718,One Tough Cop (1998),Action|Crime,2307,tt0122642
1719,"Mighty, The (1998)",Drama,2310,tt0119670
1720,2010: The Year We Make Contact (1984),Sci-Fi,2311,tt0086837
1721,Children of a Lesser God (1986),Drama,2312,tt0090830
1722,"Elephant Man, The (1980)",Drama,2313,tt0080678
1723,Beloved (1998),Drama,2314,tt0120603
1724,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,2315,tt0144120
1725,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,2316,tt0120791
1726,Happiness (1998),Comedy|Drama,2318,tt0147612
1727,Apt Pupil (1998),Drama|Thriller,2320,tt0118636
1728,Pleasantville (1998),Comedy|Drama|Fantasy,2321,tt0120789
1729,Soldier (1998),Action|Sci-Fi|War,2322,tt0120157
1730,"Cruise, The (1998)",Documentary,2323,tt0150230
1731,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,2324,tt0118799
1732,Orgazmo (1997),Comedy,2325,tt0124819
1733,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,2327,tt0100740
1734,Vampires (1998),Horror|Western,2328,tt0120877
1735,American History X (1998),Crime|Drama,2329,tt0120586
1736,Hands on a Hard Body (1996),Comedy|Documentary,2330,tt0116481
1737,Living Out Loud (1998),Comedy|Drama|Romance,2331,tt0120722
1738,Belly (1998),Crime|Drama,2332,tt0158493
1739,Gods and Monsters (1998),Drama,2333,tt0120684
1740,"Siege, The (1998)",Action|Thriller,2334,tt0133952
1741,"Waterboy, The (1998)",Comedy,2335,tt0120484
1742,Elizabeth (1998),Drama,2336,tt0127536
1743,Velvet Goldmine (1998),Drama,2337,tt0120879
1744,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,2338,tt0130018
1745,I'll Be Home For Christmas (1998),Comedy|Romance,2339,tt0155753
1746,Meet Joe Black (1998),Romance,2340,tt0119643
1747,Hard Core Logo (1996),Comedy|Drama,2342,tt0116488
1748,Runaway Train (1985),Action|Adventure|Drama|Thriller,2344,tt0089941
1749,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,2346,tt0073747
1750,"Pope of Greenwich Village, The (1984)",Drama,2347,tt0087932
1751,Sid and Nancy (1986),Drama,2348,tt0091954
1752,Mona Lisa (1986),Comedy|Thriller,2349,tt0091538
1753,Heart Condition (1990),Comedy,2350,tt0099750
1754,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,2351,tt0050783
1755,"Big Chill, The (1983)",Comedy|Drama,2352,tt0085244
1756,Enemy of the State (1998),Action|Thriller,2353,tt0120660
1757,"Rugrats Movie, The (1998)",Animation|Children|Comedy,2354,tt0134067
1758,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,2355,tt0120623
1759,Celebrity (1998),Comedy,2356,tt0120533
1760,Central Station (Central do Brasil) (1998),Drama,2357,tt0140888
1761,Savior (1998),Drama|War,2358,tt0120070
1762,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,2359,tt0166396
1763,"Celebration, The (Festen) (1998)",Drama,2360,tt0154420
1764,Pink Flamingos (1972),Comedy,2361,tt0069089
1765,Glen or Glenda (1953),Drama,2362,tt0045826
1766,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,2363,tt0047034
1767,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,2364,tt0087344
1768,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,2365,tt0056142
1769,King Kong (1933),Action|Adventure|Fantasy|Horror,2366,tt0024216
1770,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,2367,tt0074751
1771,King Kong Lives (1986),Adventure|Sci-Fi,2368,tt0091344
1772,Desperately Seeking Susan (1985),Comedy|Drama|Romance,2369,tt0089017
1773,"Emerald Forest, The (1985)",Action|Adventure|Drama,2370,tt0089087
1774,Fletch (1985),Comedy|Crime|Mystery,2371,tt0089155
1775,Fletch Lives (1989),Comedy,2372,tt0097366
1776,Red Sonja (1985),Action|Adventure|Fantasy,2373,tt0089893
1777,Gung Ho (1986),Comedy|Drama,2374,tt0091159
1778,"Money Pit, The (1986)",Comedy,2375,tt0091541
1779,"View to a Kill, A (1985)",Action|Adventure|Thriller,2376,tt0090264
1780,Lifeforce (1985),Horror|Sci-Fi,2377,tt0089489
1781,Police Academy (1984),Comedy|Crime,2378,tt0087928
1782,Police Academy 2: Their First Assignment (1985),Comedy|Crime,2379,tt0089822
1783,Police Academy 3: Back in Training (1986),Comedy|Crime,2380,tt0091777
1784,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,2381,tt0093756
1785,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,2382,tt0095882
1786,Police Academy 6: City Under Siege (1989),Comedy|Crime,2383,tt0098105
1787,Babe: Pig in the City (1998),Adventure|Children|Drama,2384,tt0120595
1788,Home Fries (1998),Comedy|Romance,2385,tt0119304
1789,Very Bad Things (1998),Comedy|Crime,2387,tt0124198
1790,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,2388,tt0119248
1791,Psycho (1998),Crime|Horror|Thriller,2389,tt0155975
1792,Little Voice (1998),Comedy,2390,tt0147004
1793,"Simple Plan, A (1998)",Crime|Drama|Thriller,2391,tt0120324
1794,Jack Frost (1998),Children|Comedy|Drama,2392,tt0141109
1795,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,2393,tt0120844
1796,"Prince of Egypt, The (1998)",Animation|Musical,2394,tt0120794
1797,Rushmore (1998),Comedy|Drama,2395,tt0128445
1798,Shakespeare in Love (1998),Comedy|Drama|Romance,2396,tt0138097
1799,Miracle on 34th Street (1947),Comedy|Drama,2398,tt0039628
1800,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,2399,tt0089961
1801,Prancer (1989),Children|Drama|Fantasy,2400,tt0098115
1802,Pale Rider (1985),Western,2401,tt0089767
1803,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,2402,tt0089880
1804,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,2403,tt0083944
1805,Rambo III (1988),Action|Adventure|Thriller|War,2404,tt0095956
1806,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,2405,tt0089370
1807,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,2406,tt0088011
1808,Cocoon (1985),Comedy|Sci-Fi,2407,tt0088933
1809,Cocoon: The Return (1988),Comedy|Sci-Fi,2408,tt0094890
1810,Rocky II (1979),Action|Drama,2409,tt0079817
1811,Rocky III (1982),Action|Drama,2410,tt0084602
1812,Rocky IV (1985),Action|Drama,2411,tt0089927
1813,Rocky V (1990),Action|Drama,2412,tt0100507
1814,Clue (1985),Comedy|Crime|Mystery|Thriller,2413,tt0088930
1815,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,2414,tt0090357
1816,Violets Are Blue... (1986),Drama|Romance,2415,tt0092173
1817,Back to School (1986),Comedy,2416,tt0090685
1818,Heartburn (1986),Comedy|Drama,2417,tt0091188
1819,Nothing in Common (1986),Comedy,2418,tt0091653
1820,Extremities (1986),Drama|Thriller,2419,tt0091024
1821,"Karate Kid, The (1984)",Drama,2420,tt0087538
1822,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,2421,tt0091326
1823,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,2422,tt0097647
1824,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,2423,tt0097958
1825,You've Got Mail (1998),Comedy|Romance,2424,tt0128853
1826,"General, The (1998)",Crime,2425,tt0120706
1827,"Thin Red Line, The (1998)",Action|Drama|War,2427,tt0120863
1828,"Faculty, The (1998)",Horror|Sci-Fi,2428,tt0133751
1829,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,2429,tt0120751
1830,Mighty Joe Young (1949),Adventure|Children|Drama,2430,tt0041650
1831,Patch Adams (1998),Comedy|Drama,2431,tt0129290
1832,Stepmom (1998),Drama,2432,tt0120686
1833,"Civil Action, A (1998)",Drama,2433,tt0120633
1834,Hurlyburly (1998),Drama,2435,tt0119336
1835,Tea with Mussolini (1999),Comedy|Drama|War,2436,tt0120857
1836,Affliction (1997),Drama,2439,tt0118564
1837,Hilary and Jackie (1998),Drama,2442,tt0150915
1838,Playing by Heart (1998),Drama|Romance,2443,tt0145734
1839,At First Sight (1999),Drama,2445,tt0132512
1840,In Dreams (1999),Horror|Thriller,2446,tt0120710
1841,Varsity Blues (1999),Comedy|Drama,2447,tt0139699
1842,Virus (1999),Horror|Sci-Fi,2448,tt0120458
1843,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,2450,tt0091225
1844,"Gate, The (1987)",Horror,2451,tt0093075
1845,"Boy Who Could Fly, The (1986)",Drama|Fantasy,2453,tt0090768
1846,"Fly, The (1958)",Horror|Mystery|Sci-Fi,2454,tt0051622
1847,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,2455,tt0091064
1848,"Fly II, The (1989)",Horror|Sci-Fi,2456,tt0097368
1849,Running Scared (1986),Action|Comedy,2457,tt0091875
1850,Armed and Dangerous (1986),Comedy|Crime,2458,tt0090660
1851,"Texas Chainsaw Massacre, The (1974)",Horror,2459,tt0072271
1852,"Texas Chainsaw Massacre 2, The (1986)",Horror,2460,tt0092076
1853,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,2462,tt0110978
1854,Ruthless People (1986),Comedy,2463,tt0091877
1855,Deadly Friend (1986),Horror,2465,tt0090917
1856,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,2467,tt0091605
1857,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,2468,tt0091306
1858,Peggy Sue Got Married (1986),Comedy|Drama,2469,tt0091738
1859,Crocodile Dundee (1986),Adventure|Comedy,2470,tt0090555
1860,Crocodile Dundee II (1988),Action|Adventure|Comedy,2471,tt0092493
1861,Tough Guys (1986),Comedy,2472,tt0092105
1862,Soul Man (1986),Comedy,2473,tt0091991
1863,"Color of Money, The (1986)",Drama,2474,tt0090863
1864,52 Pick-Up (1986),Action|Mystery|Thriller,2475,tt0090567
1865,Heartbreak Ridge (1986),Action|War,2476,tt0091187
1866,Firewalker (1986),Adventure,2477,tt0091055
1867,¡Three Amigos! (1986),Comedy|Western,2478,tt0092086
1868,My Name Is Joe (1998),Drama|Romance,2481,tt0151691
1869,Still Crazy (1998),Comedy|Romance,2482,tt0149151
1870,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,2483,tt0112922
1871,She's All That (1999),Comedy|Romance,2485,tt0160862
1872,Peeping Tom (1960),Drama|Horror|Thriller,2488,tt0054167
1873,Payback (1999),Action|Thriller,2490,tt0120784
1874,Simply Irresistible (1999),Comedy|Romance,2491,tt0145893
1875,20 Dates (1998),Comedy|Romance,2492,tt0138987
1876,"Harmonists, The (1997)",Drama,2493,tt0128133
1877,"Last Days, The (1998)",Documentary,2494,tt0174852
1878,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,2495,tt0070544
1879,Blast from the Past (1999),Comedy|Romance,2496,tt0124298
1880,Message in a Bottle (1999),Romance,2497,tt0139462
1881,My Favorite Martian (1999),Comedy|Sci-Fi,2498,tt0120764
1882,Jawbreaker (1999),Comedy,2500,tt0155776
1883,October Sky (1999),Drama,2501,tt0132477
1884,Office Space (1999),Comedy|Crime,2502,tt0151804
1885,"Apple, The (Sib) (1998)",Drama,2503,tt0156901
1886,200 Cigarettes (1999),Comedy|Drama,2504,tt0137338
1887,8MM (1999),Drama|Mystery|Thriller,2505,tt0134273
1888,"Other Sister, The (1999)",Comedy|Drama|Romance,2506,tt0123209
1889,"Long Goodbye, The (1973)",Crime|Film-Noir,2511,tt0070334
1890,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,2512,tt0084390
1891,Pet Sematary (1989),Horror,2513,tt0098084
1892,Pet Sematary II (1992),Comedy|Horror,2514,tt0105128
1893,Children of the Corn II: The Final Sacrifice (1993),Horror,2515,tt0106557
1894,Children of the Corn III (1994),Horror,2516,tt0109415
1895,Christine (1983),Horror,2517,tt0085333
1896,Night Shift (1982),Comedy,2518,tt0084412
1897,Airport (1970),Drama,2520,tt0065377
1898,Airport 1975 (1974),Action|Drama|Thriller,2521,tt0071110
1899,Airport '77 (1977),Drama,2522,tt0075648
1900,Rollercoaster (1977),Drama|Thriller,2523,tt0076636
1901,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,2524,tt0072308
1902,Alligator (1980),Action|Horror|Sci-Fi,2525,tt0080354
1903,Meteor (1979),Sci-Fi,2526,tt0079550
1904,Westworld (1973),Action|Sci-Fi|Thriller|Western,2527,tt0070909
1905,Logan's Run (1976),Action|Adventure|Sci-Fi,2528,tt0074812
1906,Planet of the Apes (1968),Action|Drama|Sci-Fi,2529,tt0063442
1907,Beneath the Planet of the Apes (1970),Action|Sci-Fi,2530,tt0065462
1908,Battle for the Planet of the Apes (1973),Action|Sci-Fi,2531,tt0069768
1909,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,2532,tt0068408
1910,Escape from the Planet of the Apes (1971),Action|Sci-Fi,2533,tt0067065
1911,Avalanche (1978),Action,2534,tt0077189
1912,Earthquake (1974),Action|Drama|Thriller,2535,tt0071455
1913,Beyond the Poseidon Adventure (1979),Adventure,2537,tt0078856
1914,Dancemaker (1998),Documentary,2538,tt0175550
1915,Analyze This (1999),Comedy,2539,tt0122933
1916,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,2540,tt0142192
1917,Cruel Intentions (1999),Drama,2541,tt0139134
1918,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,2542,tt0120735
1919,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance,2544,tt0157208
1920,"Deep End of the Ocean, The (1999)",Drama,2546,tt0120646
1921,"Rage: Carrie 2, The (1999)",Horror,2548,tt0144814
1922,Wing Commander (1999),Action|Sci-Fi,2549,tt0131646
1923,"Haunting, The (1963)",Horror|Thriller,2550,tt0057129
1924,Dead Ringers (1988),Drama|Horror|Thriller,2551,tt0094964
1925,My Boyfriend's Back (1993),Comedy,2552,tt0107626
1926,Village of the Damned (1960),Horror|Sci-Fi|Thriller,2553,tt0054443
1927,Children of the Damned (1963),Horror|Sci-Fi|Thriller,2554,tt0056931
1928,Baby Geniuses (1999),Comedy,2555,tt0118665
1929,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,2557,tt0157016
1930,Forces of Nature (1999),Comedy|Romance,2558,tt0141098
1931,"King and I, The (1999)",Animation|Children,2559,tt0160429
1932,Ravenous (1999),Horror|Thriller,2560,tt0129332
